199,0
199,0
199,0
199,0
199,0
199,0
199,0
199,0
199,0
316,1
316,1
316,1
316,1
316,1
316,1
316,1
127,0
127,0
127,0
127,0
744,2
744,2
744,2
127,0
127,0
127,0
127,0
127,0
1855,7
1855,7
679,2
679,2
679,2
679,2
679,2
679,2
545,2
545,2
1423,5
1423,5
532,2
532,2
532,2
532,2
532,2
532,2
532,2
532,2
532,2
660,2
532,2
212,0
212,0
212,0
212,0
212,0
212,0
1608,6
1608,6
1608,6
1608,6
1608,6
1608,6
1608,6
1608,6
1747,6
1747,6
1747,6
1747,6
1747,6
1747,6
1747,6
1747,6
1747,6
1747,6
1552,6
1552,6
1552,6
1552,6
1552,6
1552,6
1552,6
1552,6
1552,6
1552,6
1552,6
1504,5
1504,5
1504,5
1504,5
1504,5
1504,5
1552,6
393,1
644,2
644,2
644,2
393,1
393,1
393,1
393,1
393,1
393,1
30,0
51,0
51,0
51,0
51,0
51,0
51,0
51,0
1877,7
1877,7
1877,7
1877,7
1701,6
1701,6
187,0
380,1
380,1
187,0
187,0
187,0
187,0
187,0
187,0
187,0
187,0
187,0
380,1
1042,4
1042,4
1042,4
1042,4
1042,4
1042,4
1042,4
440,1
440,1
440,1
440,1
196,0
767,2
767,2
1970,7
1970,7
1819,7
1819,7
1819,7
1819,7
1819,7
1819,7
1819,7
1339,5
1774,6
1774,6
1774,6
1774,6
1339,5
1966,7
1966,7
1870,7
120,0
120,0
120,0
1607,6
907,3
1317,5
1317,5
1317,5
907,3
1317,5
1317,5
1317,5
907,3
907,3
657,2
657,2
1639,6
1639,6
1639,6
1639,6
657,2
657,2
657,2
789,3
789,3
37,0
1371,5
37,0
37,0
1524,5
1524,5
1814,7
1814,7
1814,7
1814,7
1814,7
1814,7
1814,7
1814,7
235,0
235,0
235,0
235,0
235,0
235,0
235,0
235,0
1559,6
235,0
235,0
1529,5
1529,5
1529,5
1529,5
1529,5
1529,5
1529,5
1529,5
448,1
448,1
448,1
491,1
491,1
491,1
491,1
491,1
448,1
448,1
448,1
448,1
448,1
491,1
491,1
491,1
491,1
1787,6
1787,6
1787,6
1787,6
1787,6
1226,4
1226,4
1226,4
1787,6
159,0
159,0
159,0
159,0
159,0
159,0
881,3
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
881,3
881,3
881,3
881,3
881,3
881,3
881,3
881,3
881,3
881,3
881,3
881,3
881,3
881,3
881,3
159,0
881,3
881,3
881,3
86,0
86,0
86,0
86,0
86,0
990,3
990,3
990,3
1294,5
1294,5
1294,5
1294,5
1218,4
1218,4
1218,4
193,0
193,0
193,0
193,0
1599,6
1599,6
1599,6
1599,6
1599,6
1599,6
1599,6
1599,6
193,0
193,0
1548,6
1548,6
1548,6
193,0
256,1
256,1
256,1
256,1
256,1
256,1
256,1
256,1
256,1
193,0
193,0
193,0
193,0
193,0
829,3
1870,7
1870,7
1870,7
1870,7
1870,7
829,3
1764,6
1764,6
384,1
384,1
384,1
384,1
384,1
384,1
1764,6
1764,6
1764,6
384,1
1764,6
1764,6
1623,6
1623,6
1623,6
1623,6
952,3
952,3
952,3
952,3
952,3
