199,0
199,0
199,0
199,0
199,0
199,0
199,0
199,0
199,0
316,0
316,0
316,0
316,0
316,0
316,0
316,0
127,0
127,0
127,0
127,0
744,1
744,1
744,1
127,0
127,0
127,0
127,0
127,0
1855,7
1855,7
679,1
679,1
679,1
679,1
679,1
679,1
545,1
545,1
1423,7
1423,7
532,1
532,1
532,1
532,1
532,1
532,1
532,1
532,1
532,1
660,1
532,1
212,0
212,0
212,0
212,0
212,0
212,0
1608,7
1608,7
1608,7
1608,7
1608,7
1608,7
1608,7
1608,7
1747,7
1747,7
1747,7
1747,7
1747,7
1747,7
1747,7
1747,7
1747,7
1747,7
1552,7
1552,7
1552,7
1552,7
1552,7
1552,7
1552,7
1552,7
1552,7
1552,7
1552,7
1504,7
1504,7
1504,7
1504,7
1504,7
1504,7
1552,7
393,0
644,1
644,1
644,1
393,0
393,0
393,0
393,0
393,0
393,0
30,0
51,0
51,0
51,0
51,0
51,0
51,0
51,0
1877,7
1877,7
1877,7
1877,7
1701,7
1701,7
187,0
380,0
380,0
187,0
187,0
187,0
187,0
187,0
187,0
187,0
187,0
187,0
380,0
1042,7
1042,7
1042,7
1042,7
1042,7
1042,7
1042,7
440,0
440,0
440,0
440,0
196,0
767,2
767,2
1970,7
1970,7
1819,7
1819,7
1819,7
1819,7
1819,7
1819,7
1819,7
1339,7
1774,7
1774,7
1774,7
1774,7
1339,7
1966,7
1966,7
1870,7
120,0
120,0
120,0
1607,7
907,3
1317,7
1317,7
1317,7
907,3
1317,7
1317,7
1317,7
907,3
907,3
657,1
657,1
1639,7
1639,7
1639,7
1639,7
657,1
657,1
657,1
789,2
789,2
37,0
1371,7
37,0
37,0
1524,7
1524,7
1814,7
1814,7
1814,7
1814,7
1814,7
1814,7
1814,7
1814,7
235,0
235,0
235,0
235,0
235,0
235,0
235,0
235,0
1559,7
235,0
235,0
1529,7
1529,7
1529,7
1529,7
1529,7
1529,7
1529,7
1529,7
448,0
448,0
448,0
491,0
491,0
491,0
491,0
491,0
448,0
448,0
448,0
448,0
448,0
491,0
491,0
491,0
491,0
1787,7
1787,7
1787,7
1787,7
1787,7
1226,7
1226,7
1226,7
1787,7
159,0
159,0
159,0
159,0
159,0
159,0
881,2
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
159,0
881,2
881,2
881,2
881,2
881,2
881,2
881,2
881,2
881,2
881,2
881,2
881,2
881,2
881,2
881,2
159,0
881,2
881,2
881,2
86,0
86,0
86,0
86,0
86,0
990,5
990,5
990,5
1294,7
1294,7
1294,7
1294,7
1218,7
1218,7
1218,7
193,0
193,0
193,0
193,0
1599,7
1599,7
1599,7
1599,7
1599,7
1599,7
1599,7
1599,7
193,0
193,0
1548,7
1548,7
1548,7
193,0
256,0
256,0
256,0
256,0
256,0
256,0
256,0
256,0
256,0
193,0
193,0
193,0
193,0
193,0
829,2
1870,7
1870,7
1870,7
1870,7
1870,7
829,2
1764,7
1764,7
384,0
384,0
384,0
384,0
384,0
384,0
1764,7
1764,7
1764,7
384,0
1764,7
1764,7
1623,7
1623,7
1623,7
1623,7
952,3
952,3
952,3
952,3
952,3
